country;variable;age;pop;countryname;shortname;simpledes;technicaldes;shorttype;longtype;shortpop;longpop;shortage;longage;unit;source;method
AM;acfccoi992;992;i;Armenia;Consumption of fixed capital of corporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;AMD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1990–2016: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
AM;acfccoi999;999;i;Armenia;Consumption of fixed capital of corporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;AMD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1990–2016: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
AM;acfcfci992;992;i;Armenia;Consumption of fixed capital of financial coporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;AMD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1990–2016: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
AM;acfcfci999;999;i;Armenia;Consumption of fixed capital of financial coporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;AMD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1990–2016: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
AM;acfcgoi992;992;i;Armenia;Consumption of fixed capital of the general goverment;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;AMD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1990–2016: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
AM;acfcgoi999;999;i;Armenia;Consumption of fixed capital of the general goverment;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;AMD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1990–2016: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
AM;acfchni992;992;i;Armenia;Consumption of fixed capital of households and NPISH;;[Consumption of fixed capital of households and NPISH]=[Consumption of fixed capital attributable to operating surplus]+[Consumption of fixed capital attributable to mixed income];Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;AMD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1990–2016: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
AM;acfchni999;999;i;Armenia;Consumption of fixed capital of households and NPISH;;[Consumption of fixed capital of households and NPISH]=[Consumption of fixed capital attributable to operating surplus]+[Consumption of fixed capital attributable to mixed income];Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;AMD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1990–2016: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
AM;acfchoi992;992;i;Armenia;Consumption of fixed capital of households;;[Consumption of fixed capital of households]=[Consumption of fixed capital attributable to operating surplus]+[Consumption of fixed capital attributable to mixed income];Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;AMD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1990–2016: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
AM;acfchoi999;999;i;Armenia;Consumption of fixed capital of households;;[Consumption of fixed capital of households]=[Consumption of fixed capital attributable to operating surplus]+[Consumption of fixed capital attributable to mixed income];Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;AMD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1990–2016: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
