country;variable;age;pop;countryname;shortname;simpledes;technicaldes;shorttype;longtype;shortpop;longpop;shortage;longage;unit;source;method
VE;accmhni992;992;i;Venezuela;Consumption of fixed capital attributable to mixed income;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;VEF;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2007: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
VE;accmhni999;999;i;Venezuela;Consumption of fixed capital attributable to mixed income;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;VEF;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2007: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
VE;accmhoi992;992;i;Venezuela;Consumption of fixed capital attributable to mixed income;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;VEF;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2007: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
VE;accmhoi999;999;i;Venezuela;Consumption of fixed capital attributable to mixed income;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;VEF;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2007: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
VE;accshni992;992;i;Venezuela;Consumption of fixed capital attributable to operating surplus;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;VEF;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2007: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
VE;accshni999;999;i;Venezuela;Consumption of fixed capital attributable to operating surplus;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;VEF;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2007: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
VE;accshoi992;992;i;Venezuela;Consumption of fixed capital attributable to operating surplus;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;VEF;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2007: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
VE;accshoi999;999;i;Venezuela;Consumption of fixed capital attributable to operating surplus;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;VEF;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2007: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
VE;acfccoi992;992;i;Venezuela;Consumption of fixed capital of corporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;VEF;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1989–2007: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
VE;acfccoi999;999;i;Venezuela;Consumption of fixed capital of corporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;VEF;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1989–2007: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
