country;variable;age;pop;countryname;shortname;simpledes;technicaldes;shorttype;longtype;shortpop;longpop;shortage;longage;unit;source;method
RS;acaincj992;992;j;Serbia;Post-tax disposable income;Post-tax private income corresponds to all sources of incomes, net of taxes, received by individuals and which can be individualized (this excludes social transfers in kind, collective consumption expenditure and government deficit). ;Post-tax disposable income=Pre-tax income-Taxes on production (net)-Current taxes on income and wealth+Social assistance benefits in cash;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;equal-split adults;The base unit is the individual (rather than the household) but resources are split equally within couples.;Adults;The population is comprised of individuals over age 20.;RSD;Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the United States?”;Summary of data construction by year (see source for details): 1990: survey + concept correction + extrapolated nonresponse, 1991-1996: interpolated concept correction + extrapolated nonresponse, 1997-1998: survey + concept correction + extrapolated nonresponse, 1999-2000: interpolated survey + concept correction + extrapolated nonresponse, 2001: survey + concept correction + extrapolated nonresponse, 2002-2011: interpolated survey + concept correction + extrapolated nonresponse, 2012-2015: survey + extrapolated nonresponse, 2016: extrapolated distribution + extrapolated nonresponse, 2017: extrapolated distribution + tax data
RS;accmhni992;992;i;Serbia;Consumption of fixed capital attributable to mixed income;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;accmhni999;999;i;Serbia;Consumption of fixed capital attributable to mixed income;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;accmhoi992;992;i;Serbia;Consumption of fixed capital attributable to mixed income;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;accmhoi999;999;i;Serbia;Consumption of fixed capital attributable to mixed income;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;accshni992;992;i;Serbia;Consumption of fixed capital attributable to operating surplus;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;accshni999;999;i;Serbia;Consumption of fixed capital attributable to operating surplus;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;accshoi992;992;i;Serbia;Consumption of fixed capital attributable to operating surplus;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;accshoi999;999;i;Serbia;Consumption of fixed capital attributable to operating surplus;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfccoi992;992;i;Serbia;Consumption of fixed capital of corporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfccoi999;999;i;Serbia;Consumption of fixed capital of corporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfcfci992;992;i;Serbia;Consumption of fixed capital of financial coporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfcfci999;999;i;Serbia;Consumption of fixed capital of financial coporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfcgoi992;992;i;Serbia;Consumption of fixed capital of the general goverment;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfcgoi999;999;i;Serbia;Consumption of fixed capital of the general goverment;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfchni992;992;i;Serbia;Consumption of fixed capital of households and NPISH;;[Consumption of fixed capital of households and NPISH]=[Consumption of fixed capital attributable to operating surplus]+[Consumption of fixed capital attributable to mixed income];Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfchni999;999;i;Serbia;Consumption of fixed capital of households and NPISH;;[Consumption of fixed capital of households and NPISH]=[Consumption of fixed capital attributable to operating surplus]+[Consumption of fixed capital attributable to mixed income];Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfchoi992;992;i;Serbia;Consumption of fixed capital of households;;[Consumption of fixed capital of households]=[Consumption of fixed capital attributable to operating surplus]+[Consumption of fixed capital attributable to mixed income];Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfchoi999;999;i;Serbia;Consumption of fixed capital of households;;[Consumption of fixed capital of households]=[Consumption of fixed capital attributable to operating surplus]+[Consumption of fixed capital attributable to mixed income];Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;All Ages;The population is comprised of individuals of all ages.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
RS;acfcnfi992;992;i;Serbia;Consumption of fixed capital of non-financial coporations;;;Average;Average income or wealth between two percentiles. When the associated percentile is of the form 'pX', intermediary average returns the average between percentile pX and the next consecutive percentile. When the associated percentile is of the form 'pXpY', the variable returns the average between percentiles pX and pY.;individuals;The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Adults;The population is comprised of individuals over age 20.;RSD;See DINA guidelines for methodological explanations.;"WID.world estimations as a proportion of GDP based on the following; 1997–2011: imputed value. These estimates are then anchored to GDP (see GDP variable for details)."
